2023-03-24 03:50:28,631 INFO    StreamThr :737258 [internal.py:wandb_internal():87] W&B internal server running at pid: 737258, started at: 2023-03-24 03:50:28.630437
2023-03-24 03:50:29,261 DEBUG   HandlerThread:737258 [system_monitor.py:probe():213] {'os': 'Linux-5.15.0-46-generic-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2023-03-23T18:50:29.239486', 'startedAt': '2023-03-23T18:50:28.624413', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/Glorang-AI/Emotion-Recognition-in-Conversation.git', 'commit': '48ffc9f4f56f1204dc1f2442c50a191c78a2fa4b'}, 'email': 'yhoon13@gmail.com', 'root': '/home/popul/work_dir/Emotion-Recognition-in-Conversation', 'host': 'gpusystem', 'username': 'popul', 'executable': '/home/popul/work_dir/venv/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2416.7984687499998, 'min': 2200.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2400.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2056.094, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}], 'disk': {'total': 1832.2072448730469, 'used': 826.3372611999512}, 'gpu': 'NVIDIA RTX A6000', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}], 'memory': {'total': 251.53465270996094}}
2023-03-24 03:50:29,261 INFO    HandlerThread:737258 [system_monitor.py:probe():214] Finished collecting system info
2023-03-24 03:50:29,261 INFO    HandlerThread:737258 [system_monitor.py:probe():217] Publishing system info
2023-03-24 03:50:29,261 DEBUG   HandlerThread:737258 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-03-24 03:50:29,261 DEBUG   HandlerThread:737258 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-24 03:50:29,262 INFO    HandlerThread:737258 [system_monitor.py:probe():219] Finished publishing system info
2023-03-24 03:50:29,267 DEBUG   SenderThread:737258 [sender.py:send():336] send: files
2023-03-24 03:50:29,267 INFO    SenderThread:737258 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-03-24 03:50:29,272 DEBUG   SenderThread:737258 [sender.py:send():336] send: telemetry
2023-03-24 03:50:29,273 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: stop_status
2023-03-24 03:50:29,273 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: stop_status
2023-03-24 03:50:29,977 INFO    wandb-upload_0:737258 [upload_job.py:push():138] Uploaded file /tmp/tmpnhb398brwandb/l7senpq7-wandb-metadata.json
2023-03-24 03:50:30,132 INFO    Thread-13 :737258 [dir_watcher.py:_on_file_created():278] file/dir created: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/wandb-metadata.json
2023-03-24 03:50:30,132 INFO    Thread-13 :737258 [dir_watcher.py:_on_file_created():278] file/dir created: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/wandb-summary.json
2023-03-24 03:50:30,132 INFO    Thread-13 :737258 [dir_watcher.py:_on_file_created():278] file/dir created: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/requirements.txt
2023-03-24 03:50:34,519 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: status_report
2023-03-24 03:50:39,133 INFO    Thread-13 :737258 [dir_watcher.py:_on_file_created():278] file/dir created: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/output.log
2023-03-24 03:50:39,179 DEBUG   SenderThread:737258 [sender.py:send():336] send: exit
2023-03-24 03:50:39,180 INFO    SenderThread:737258 [sender.py:send_exit():559] handling exit code: 1
2023-03-24 03:50:39,180 INFO    SenderThread:737258 [sender.py:send_exit():561] handling runtime: 10
2023-03-24 03:50:39,181 INFO    SenderThread:737258 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-03-24 03:50:39,181 INFO    SenderThread:737258 [sender.py:send_exit():567] send defer
2023-03-24 03:50:39,182 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:39,182 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 0
2023-03-24 03:50:39,182 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:39,182 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 0
2023-03-24 03:50:39,182 INFO    SenderThread:737258 [sender.py:transition_state():587] send defer: 1
2023-03-24 03:50:39,182 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:39,182 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 1
2023-03-24 03:50:39,182 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:39,182 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 1
2023-03-24 03:50:39,182 INFO    SenderThread:737258 [sender.py:transition_state():587] send defer: 2
2023-03-24 03:50:39,182 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:39,182 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 2
2023-03-24 03:50:39,182 INFO    HandlerThread:737258 [system_monitor.py:finish():193] Stopping system monitor
2023-03-24 03:50:39,183 DEBUG   SystemMonitor:737258 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-24 03:50:39,183 DEBUG   SystemMonitor:737258 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2023-03-24 03:50:39,184 DEBUG   SystemMonitor:737258 [system_monitor.py:_start():172] Publishing last batch of metrics
2023-03-24 03:50:39,184 INFO    HandlerThread:737258 [interfaces.py:finish():199] Joined cpu monitor
2023-03-24 03:50:39,184 INFO    HandlerThread:737258 [interfaces.py:finish():199] Joined disk monitor
2023-03-24 03:50:39,322 INFO    HandlerThread:737258 [interfaces.py:finish():199] Joined gpu monitor
2023-03-24 03:50:39,322 INFO    HandlerThread:737258 [interfaces.py:finish():199] Joined memory monitor
2023-03-24 03:50:39,322 INFO    HandlerThread:737258 [interfaces.py:finish():199] Joined network monitor
2023-03-24 03:50:39,323 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:39,323 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 2
2023-03-24 03:50:39,323 INFO    SenderThread:737258 [sender.py:transition_state():587] send defer: 3
2023-03-24 03:50:39,323 DEBUG   SenderThread:737258 [sender.py:send():336] send: stats
2023-03-24 03:50:39,323 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:39,323 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 3
2023-03-24 03:50:39,323 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:39,323 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 3
2023-03-24 03:50:39,323 INFO    SenderThread:737258 [sender.py:transition_state():587] send defer: 4
2023-03-24 03:50:39,324 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:39,324 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 4
2023-03-24 03:50:39,324 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:39,324 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 4
2023-03-24 03:50:39,324 INFO    SenderThread:737258 [sender.py:transition_state():587] send defer: 5
2023-03-24 03:50:39,324 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:39,324 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 5
2023-03-24 03:50:39,324 DEBUG   SenderThread:737258 [sender.py:send():336] send: summary
2023-03-24 03:50:39,325 INFO    SenderThread:737258 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-03-24 03:50:39,325 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:39,325 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 5
2023-03-24 03:50:39,325 INFO    SenderThread:737258 [sender.py:transition_state():587] send defer: 6
2023-03-24 03:50:39,325 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:39,325 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 6
2023-03-24 03:50:39,325 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:39,325 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 6
2023-03-24 03:50:39,329 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: status_report
2023-03-24 03:50:39,566 INFO    SenderThread:737258 [sender.py:transition_state():587] send defer: 7
2023-03-24 03:50:39,566 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:39,566 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 7
2023-03-24 03:50:39,566 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:39,566 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 7
2023-03-24 03:50:40,133 INFO    Thread-13 :737258 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/wandb-summary.json
2023-03-24 03:50:40,133 INFO    Thread-13 :737258 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/config.yaml
2023-03-24 03:50:40,180 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-24 03:50:40,619 INFO    SenderThread:737258 [sender.py:transition_state():587] send defer: 8
2023-03-24 03:50:40,620 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: poll_exit
2023-03-24 03:50:40,620 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:40,620 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 8
2023-03-24 03:50:40,620 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:40,620 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 8
2023-03-24 03:50:40,630 INFO    SenderThread:737258 [sender.py:transition_state():587] send defer: 9
2023-03-24 03:50:40,630 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:40,630 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 9
2023-03-24 03:50:40,630 DEBUG   SenderThread:737258 [sender.py:send():336] send: artifact
2023-03-24 03:50:41,134 INFO    Thread-13 :737258 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/output.log
2023-03-24 03:50:41,181 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-24 03:50:41,771 INFO    SenderThread:737258 [sender.py:send_artifact():1428] sent artifact job-https___github.com_Glorang-AI_Emotion-Recognition-in-Conversation.git_main.py - {'id': 'QXJ0aWZhY3Q6NDA1NDIyNDE1', 'digest': '77481358fb779c0882f8dea044f35dff', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_Glorang-AI_Emotion-Recognition-in-Conversation.git_main.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_Glorang-AI_Emotion-Recognition-in-Conversation.git_main.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU4NTU3NzMx', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDA1NDIyNDE1', 'versionIndex': 0}}, 'version': 'v0'}
2023-03-24 03:50:41,771 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:41,771 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 9
2023-03-24 03:50:41,771 INFO    SenderThread:737258 [dir_watcher.py:finish():365] shutting down directory watcher
2023-03-24 03:50:42,134 INFO    SenderThread:737258 [dir_watcher.py:finish():395] scan: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files
2023-03-24 03:50:42,134 INFO    SenderThread:737258 [dir_watcher.py:finish():409] scan save: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/output.log output.log
2023-03-24 03:50:42,134 INFO    SenderThread:737258 [dir_watcher.py:finish():409] scan save: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/wandb-metadata.json wandb-metadata.json
2023-03-24 03:50:42,135 INFO    SenderThread:737258 [dir_watcher.py:finish():409] scan save: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/config.yaml config.yaml
2023-03-24 03:50:42,135 INFO    SenderThread:737258 [dir_watcher.py:finish():409] scan save: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/wandb-summary.json wandb-summary.json
2023-03-24 03:50:42,135 INFO    SenderThread:737258 [dir_watcher.py:finish():409] scan save: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/requirements.txt requirements.txt
2023-03-24 03:50:42,138 INFO    SenderThread:737258 [sender.py:transition_state():587] send defer: 10
2023-03-24 03:50:42,138 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: poll_exit
2023-03-24 03:50:42,141 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:42,144 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 10
2023-03-24 03:50:42,145 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:42,145 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 10
2023-03-24 03:50:42,145 INFO    SenderThread:737258 [file_pusher.py:finish():164] shutting down file pusher
2023-03-24 03:50:42,181 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-24 03:50:42,182 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: poll_exit
2023-03-24 03:50:42,776 INFO    wandb-upload_3:737258 [upload_job.py:push():138] Uploaded file /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/requirements.txt
2023-03-24 03:50:42,777 INFO    wandb-upload_0:737258 [upload_job.py:push():138] Uploaded file /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/config.yaml
2023-03-24 03:50:42,778 INFO    wandb-upload_2:737258 [upload_job.py:push():138] Uploaded file /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/wandb-summary.json
2023-03-24 03:50:42,814 INFO    wandb-upload_1:737258 [upload_job.py:push():138] Uploaded file /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/files/output.log
2023-03-24 03:50:43,014 INFO    Thread-12 :737258 [sender.py:transition_state():587] send defer: 11
2023-03-24 03:50:43,015 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:43,015 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 11
2023-03-24 03:50:43,015 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:43,015 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 11
2023-03-24 03:50:43,015 INFO    SenderThread:737258 [file_pusher.py:join():169] waiting for file pusher
2023-03-24 03:50:43,015 INFO    SenderThread:737258 [sender.py:transition_state():587] send defer: 12
2023-03-24 03:50:43,015 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:43,016 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 12
2023-03-24 03:50:43,016 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:43,016 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 12
2023-03-24 03:50:43,182 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-24 03:50:43,237 INFO    SenderThread:737258 [sender.py:transition_state():587] send defer: 13
2023-03-24 03:50:43,237 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: poll_exit
2023-03-24 03:50:43,237 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:43,237 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 13
2023-03-24 03:50:43,238 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:43,238 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 13
2023-03-24 03:50:43,238 INFO    SenderThread:737258 [sender.py:transition_state():587] send defer: 14
2023-03-24 03:50:43,238 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: defer
2023-03-24 03:50:43,238 INFO    HandlerThread:737258 [handler.py:handle_request_defer():170] handle defer: 14
2023-03-24 03:50:43,239 DEBUG   SenderThread:737258 [sender.py:send():336] send: final
2023-03-24 03:50:43,239 DEBUG   SenderThread:737258 [sender.py:send():336] send: footer
2023-03-24 03:50:43,239 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: defer
2023-03-24 03:50:43,239 INFO    SenderThread:737258 [sender.py:send_request_defer():583] handle sender defer: 14
2023-03-24 03:50:43,239 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-24 03:50:43,239 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-24 03:50:43,240 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: poll_exit
2023-03-24 03:50:43,240 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: poll_exit
2023-03-24 03:50:43,240 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: server_info
2023-03-24 03:50:43,241 DEBUG   SenderThread:737258 [sender.py:send_request():363] send_request: server_info
2023-03-24 03:50:43,243 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: get_summary
2023-03-24 03:50:43,243 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: sampled_history
2023-03-24 03:50:43,464 INFO    MainThread:737258 [wandb_run.py:_footer_history_summary_info():3422] rendering history
2023-03-24 03:50:43,464 INFO    MainThread:737258 [wandb_run.py:_footer_history_summary_info():3454] rendering summary
2023-03-24 03:50:43,464 INFO    MainThread:737258 [wandb_run.py:_footer_sync_info():3380] logging synced files
2023-03-24 03:50:43,464 DEBUG   HandlerThread:737258 [handler.py:handle_request():144] handle_request: shutdown
2023-03-24 03:50:43,464 INFO    HandlerThread:737258 [handler.py:finish():842] shutting down handler
2023-03-24 03:50:44,241 INFO    WriterThread:737258 [datastore.py:close():298] close: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_035028-4wzrz20l/run-4wzrz20l.wandb
2023-03-24 03:50:44,464 INFO    SenderThread:737258 [sender.py:finish():1504] shutting down sender
2023-03-24 03:50:44,464 INFO    SenderThread:737258 [file_pusher.py:finish():164] shutting down file pusher
2023-03-24 03:50:44,464 INFO    SenderThread:737258 [file_pusher.py:join():169] waiting for file pusher
