2023-03-24 04:22:42,402 INFO    StreamThr :741422 [internal.py:wandb_internal():87] W&B internal server running at pid: 741422, started at: 2023-03-24 04:22:42.401750
2023-03-24 04:22:43,047 DEBUG   HandlerThread:741422 [system_monitor.py:probe():213] {'os': 'Linux-5.15.0-46-generic-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2023-03-23T19:22:43.022733', 'startedAt': '2023-03-23T19:22:42.394382', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/Glorang-AI/Emotion-Recognition-in-Conversation.git', 'commit': '48ffc9f4f56f1204dc1f2442c50a191c78a2fa4b'}, 'email': 'yhoon13@gmail.com', 'root': '/home/popul/work_dir/Emotion-Recognition-in-Conversation', 'host': 'gpusystem', 'username': 'popul', 'executable': '/home/popul/work_dir/venv/bin/python3', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2318.9643125000002, 'min': 2200.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 2132.358, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3650.746, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2400.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2400.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3900.0}], 'disk': {'total': 1832.2072448730469, 'used': 826.3384704589844}, 'gpu': 'NVIDIA RTX A6000', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}], 'memory': {'total': 251.53465270996094}}
2023-03-24 04:22:43,047 INFO    HandlerThread:741422 [system_monitor.py:probe():214] Finished collecting system info
2023-03-24 04:22:43,047 INFO    HandlerThread:741422 [system_monitor.py:probe():217] Publishing system info
2023-03-24 04:22:43,047 DEBUG   HandlerThread:741422 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-03-24 04:22:43,048 DEBUG   HandlerThread:741422 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-24 04:22:43,048 INFO    HandlerThread:741422 [system_monitor.py:probe():219] Finished publishing system info
2023-03-24 04:22:43,053 DEBUG   SenderThread:741422 [sender.py:send():336] send: files
2023-03-24 04:22:43,053 INFO    SenderThread:741422 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-03-24 04:22:43,059 DEBUG   SenderThread:741422 [sender.py:send():336] send: telemetry
2023-03-24 04:22:43,059 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: stop_status
2023-03-24 04:22:43,060 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: stop_status
2023-03-24 04:22:43,728 INFO    wandb-upload_0:741422 [upload_job.py:push():138] Uploaded file /tmp/tmpyhcdkih9wandb/o84fnmwf-wandb-metadata.json
2023-03-24 04:22:43,941 INFO    Thread-13 :741422 [dir_watcher.py:_on_file_created():278] file/dir created: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/wandb-summary.json
2023-03-24 04:22:43,941 INFO    Thread-13 :741422 [dir_watcher.py:_on_file_created():278] file/dir created: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/wandb-metadata.json
2023-03-24 04:22:43,941 INFO    Thread-13 :741422 [dir_watcher.py:_on_file_created():278] file/dir created: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/requirements.txt
2023-03-24 04:22:48,261 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: status_report
2023-03-24 04:22:52,942 INFO    Thread-13 :741422 [dir_watcher.py:_on_file_created():278] file/dir created: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/output.log
2023-03-24 04:22:53,199 DEBUG   SenderThread:741422 [sender.py:send():336] send: exit
2023-03-24 04:22:53,199 INFO    SenderThread:741422 [sender.py:send_exit():559] handling exit code: 1
2023-03-24 04:22:53,199 INFO    SenderThread:741422 [sender.py:send_exit():561] handling runtime: 10
2023-03-24 04:22:53,200 INFO    SenderThread:741422 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-03-24 04:22:53,200 INFO    SenderThread:741422 [sender.py:send_exit():567] send defer
2023-03-24 04:22:53,200 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:53,200 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 0
2023-03-24 04:22:53,200 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:53,201 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 0
2023-03-24 04:22:53,201 INFO    SenderThread:741422 [sender.py:transition_state():587] send defer: 1
2023-03-24 04:22:53,201 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:53,201 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 1
2023-03-24 04:22:53,201 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:53,201 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 1
2023-03-24 04:22:53,201 INFO    SenderThread:741422 [sender.py:transition_state():587] send defer: 2
2023-03-24 04:22:53,201 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:53,201 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 2
2023-03-24 04:22:53,201 INFO    HandlerThread:741422 [system_monitor.py:finish():193] Stopping system monitor
2023-03-24 04:22:53,201 DEBUG   SystemMonitor:741422 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-24 04:22:53,201 DEBUG   SystemMonitor:741422 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2023-03-24 04:22:53,202 DEBUG   SystemMonitor:741422 [system_monitor.py:_start():172] Publishing last batch of metrics
2023-03-24 04:22:53,202 INFO    HandlerThread:741422 [interfaces.py:finish():199] Joined cpu monitor
2023-03-24 04:22:53,202 INFO    HandlerThread:741422 [interfaces.py:finish():199] Joined disk monitor
2023-03-24 04:22:53,342 INFO    HandlerThread:741422 [interfaces.py:finish():199] Joined gpu monitor
2023-03-24 04:22:53,342 INFO    HandlerThread:741422 [interfaces.py:finish():199] Joined memory monitor
2023-03-24 04:22:53,342 INFO    HandlerThread:741422 [interfaces.py:finish():199] Joined network monitor
2023-03-24 04:22:53,343 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:53,343 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 2
2023-03-24 04:22:53,343 INFO    SenderThread:741422 [sender.py:transition_state():587] send defer: 3
2023-03-24 04:22:53,343 DEBUG   SenderThread:741422 [sender.py:send():336] send: stats
2023-03-24 04:22:53,343 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:53,343 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 3
2023-03-24 04:22:53,343 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: status_report
2023-03-24 04:22:53,344 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:53,344 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 3
2023-03-24 04:22:53,344 INFO    SenderThread:741422 [sender.py:transition_state():587] send defer: 4
2023-03-24 04:22:53,344 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:53,344 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 4
2023-03-24 04:22:53,344 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:53,344 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 4
2023-03-24 04:22:53,344 INFO    SenderThread:741422 [sender.py:transition_state():587] send defer: 5
2023-03-24 04:22:53,344 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:53,344 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 5
2023-03-24 04:22:53,344 DEBUG   SenderThread:741422 [sender.py:send():336] send: summary
2023-03-24 04:22:53,345 INFO    SenderThread:741422 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-03-24 04:22:53,345 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:53,345 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 5
2023-03-24 04:22:53,345 INFO    SenderThread:741422 [sender.py:transition_state():587] send defer: 6
2023-03-24 04:22:53,345 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:53,345 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 6
2023-03-24 04:22:53,345 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:53,345 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 6
2023-03-24 04:22:53,350 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: status_report
2023-03-24 04:22:53,612 INFO    SenderThread:741422 [sender.py:transition_state():587] send defer: 7
2023-03-24 04:22:53,612 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:53,613 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 7
2023-03-24 04:22:53,613 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:53,613 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 7
2023-03-24 04:22:53,942 INFO    Thread-13 :741422 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/wandb-summary.json
2023-03-24 04:22:53,942 INFO    Thread-13 :741422 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/config.yaml
2023-03-24 04:22:54,199 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-24 04:22:54,600 INFO    SenderThread:741422 [sender.py:transition_state():587] send defer: 8
2023-03-24 04:22:54,600 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: poll_exit
2023-03-24 04:22:54,600 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:54,600 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 8
2023-03-24 04:22:54,601 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:54,601 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 8
2023-03-24 04:22:54,610 INFO    SenderThread:741422 [sender.py:transition_state():587] send defer: 9
2023-03-24 04:22:54,610 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:54,610 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 9
2023-03-24 04:22:54,611 DEBUG   SenderThread:741422 [sender.py:send():336] send: artifact
2023-03-24 04:22:54,942 INFO    Thread-13 :741422 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/output.log
2023-03-24 04:22:55,200 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-24 04:22:55,729 INFO    SenderThread:741422 [sender.py:send_artifact():1428] sent artifact job-https___github.com_Glorang-AI_Emotion-Recognition-in-Conversation.git_main.py - {'id': 'QXJ0aWZhY3Q6NDA1NDQyNjA4', 'digest': '7caf4f50f5312cb9fbfee57d08ae2dae', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_Glorang-AI_Emotion-Recognition-in-Conversation.git_main.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_Glorang-AI_Emotion-Recognition-in-Conversation.git_main.py', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU4NTU3NzMx', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDA1NDQyNjA4', 'versionIndex': 1}}, 'version': 'v1'}
2023-03-24 04:22:55,729 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:55,729 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 9
2023-03-24 04:22:55,729 INFO    SenderThread:741422 [dir_watcher.py:finish():365] shutting down directory watcher
2023-03-24 04:22:55,943 INFO    SenderThread:741422 [dir_watcher.py:finish():395] scan: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files
2023-03-24 04:22:55,943 INFO    SenderThread:741422 [dir_watcher.py:finish():409] scan save: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/output.log output.log
2023-03-24 04:22:55,943 INFO    SenderThread:741422 [dir_watcher.py:finish():409] scan save: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/wandb-metadata.json wandb-metadata.json
2023-03-24 04:22:55,943 INFO    SenderThread:741422 [dir_watcher.py:finish():409] scan save: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/config.yaml config.yaml
2023-03-24 04:22:55,944 INFO    SenderThread:741422 [dir_watcher.py:finish():409] scan save: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/wandb-summary.json wandb-summary.json
2023-03-24 04:22:55,944 INFO    SenderThread:741422 [dir_watcher.py:finish():409] scan save: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/requirements.txt requirements.txt
2023-03-24 04:22:55,947 INFO    SenderThread:741422 [sender.py:transition_state():587] send defer: 10
2023-03-24 04:22:55,947 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: poll_exit
2023-03-24 04:22:55,947 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:55,947 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 10
2023-03-24 04:22:55,950 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:55,951 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 10
2023-03-24 04:22:55,951 INFO    SenderThread:741422 [file_pusher.py:finish():164] shutting down file pusher
2023-03-24 04:22:56,201 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-24 04:22:56,201 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: poll_exit
2023-03-24 04:22:56,537 INFO    wandb-upload_0:741422 [upload_job.py:push():138] Uploaded file /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/output.log
2023-03-24 04:22:56,625 INFO    wandb-upload_2:741422 [upload_job.py:push():138] Uploaded file /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/wandb-summary.json
2023-03-24 04:22:56,640 INFO    wandb-upload_3:741422 [upload_job.py:push():138] Uploaded file /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/requirements.txt
2023-03-24 04:22:56,646 INFO    wandb-upload_1:741422 [upload_job.py:push():138] Uploaded file /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/files/config.yaml
2023-03-24 04:22:56,847 INFO    Thread-12 :741422 [sender.py:transition_state():587] send defer: 11
2023-03-24 04:22:56,847 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:56,847 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 11
2023-03-24 04:22:56,847 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:56,847 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 11
2023-03-24 04:22:56,847 INFO    SenderThread:741422 [file_pusher.py:join():169] waiting for file pusher
2023-03-24 04:22:56,847 INFO    SenderThread:741422 [sender.py:transition_state():587] send defer: 12
2023-03-24 04:22:56,847 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:56,848 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 12
2023-03-24 04:22:56,848 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:56,848 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 12
2023-03-24 04:22:57,201 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-24 04:22:57,205 INFO    SenderThread:741422 [sender.py:transition_state():587] send defer: 13
2023-03-24 04:22:57,205 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: poll_exit
2023-03-24 04:22:57,205 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:57,205 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 13
2023-03-24 04:22:57,205 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:57,205 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 13
2023-03-24 04:22:57,206 INFO    SenderThread:741422 [sender.py:transition_state():587] send defer: 14
2023-03-24 04:22:57,206 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: defer
2023-03-24 04:22:57,206 INFO    HandlerThread:741422 [handler.py:handle_request_defer():170] handle defer: 14
2023-03-24 04:22:57,206 DEBUG   SenderThread:741422 [sender.py:send():336] send: final
2023-03-24 04:22:57,206 DEBUG   SenderThread:741422 [sender.py:send():336] send: footer
2023-03-24 04:22:57,206 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: defer
2023-03-24 04:22:57,206 INFO    SenderThread:741422 [sender.py:send_request_defer():583] handle sender defer: 14
2023-03-24 04:22:57,207 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-24 04:22:57,207 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: poll_exit
2023-03-24 04:22:57,207 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-24 04:22:57,208 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: poll_exit
2023-03-24 04:22:57,208 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: server_info
2023-03-24 04:22:57,208 DEBUG   SenderThread:741422 [sender.py:send_request():363] send_request: server_info
2023-03-24 04:22:57,210 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: get_summary
2023-03-24 04:22:57,211 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: sampled_history
2023-03-24 04:22:57,425 INFO    MainThread:741422 [wandb_run.py:_footer_history_summary_info():3422] rendering history
2023-03-24 04:22:57,425 INFO    MainThread:741422 [wandb_run.py:_footer_history_summary_info():3454] rendering summary
2023-03-24 04:22:57,425 INFO    MainThread:741422 [wandb_run.py:_footer_sync_info():3380] logging synced files
2023-03-24 04:22:57,425 DEBUG   HandlerThread:741422 [handler.py:handle_request():144] handle_request: shutdown
2023-03-24 04:22:57,425 INFO    HandlerThread:741422 [handler.py:finish():842] shutting down handler
2023-03-24 04:22:58,208 INFO    WriterThread:741422 [datastore.py:close():298] close: /home/popul/work_dir/Emotion-Recognition-in-Conversation/wandb/run-20230324_042242-cfbdr1vk/run-cfbdr1vk.wandb
2023-03-24 04:22:58,425 INFO    SenderThread:741422 [sender.py:finish():1504] shutting down sender
2023-03-24 04:22:58,425 INFO    SenderThread:741422 [file_pusher.py:finish():164] shutting down file pusher
2023-03-24 04:22:58,425 INFO    SenderThread:741422 [file_pusher.py:join():169] waiting for file pusher
